,Date,ReportPeriod,Ticker,Fund,Change
9206,2022-10-05,2022-09-30,CARR,"Beacon Capital Management, LLC",0.0
9207,2022-10-05,2022-09-30,CAT,"Beacon Capital Management, LLC",24447.9202728271
9208,2022-10-05,2022-09-30,CB,"Beacon Capital Management, LLC",0.0
9209,2022-10-05,2022-09-30,CL,"Beacon Capital Management, LLC",0.0
9210,2022-10-05,2022-09-30,CBRL,"Beacon Capital Management, LLC",0.0
9211,2022-10-05,2022-09-30,CCI,"Beacon Capital Management, LLC",0.0
9212,2022-10-05,2022-09-30,CCL,"Beacon Capital Management, LLC",703.0000209808
9213,2022-10-05,2022-09-30,CDNS,"Beacon Capital Management, LLC",0.0
9214,2022-10-05,2022-09-30,CDW,"Beacon Capital Management, LLC",0.0
9215,2022-10-05,2022-09-30,CEF,"Beacon Capital Management, LLC",0.0
9216,2022-10-05,2022-09-30,CFG,"Beacon Capital Management, LLC",0.0
9217,2022-10-05,2022-09-30,CGC,"Beacon Capital Management, LLC",0.0
9218,2022-10-05,2022-09-30,CHCT,"Beacon Capital Management, LLC",0.0
9219,2022-10-05,2022-09-30,CHKP,"Beacon Capital Management, LLC",1680.299949646
9220,2022-10-05,2022-09-30,CHRW,"Beacon Capital Management, LLC",0.0
9221,2022-10-05,2022-09-30,CI,"Beacon Capital Management, LLC",-4439.5200195312
9222,2022-10-05,2022-09-30,CC,"Beacon Capital Management, LLC",0.0
9223,2022-10-05,2022-09-30,BTZ,"Beacon Capital Management, LLC",0.0
9224,2022-10-05,2022-09-30,CVS,"Beacon Capital Management, LLC",-19550.8505630493
9225,2022-10-05,2022-09-30,CWB,"Beacon Capital Management, LLC",0.0
9226,2022-10-05,2022-09-30,DOCU,"Beacon Capital Management, LLC",0.0
9227,2022-10-05,2022-09-30,DOW,"Beacon Capital Management, LLC",0.0
9228,2022-10-05,2022-09-30,DRE,"Beacon Capital Management, LLC",0.0
9229,2022-10-05,2022-09-30,DRIV,"Beacon Capital Management, LLC",0.0
9230,2022-10-05,2022-09-30,DSL,"Beacon Capital Management, LLC",0.0
9231,2022-10-05,2022-09-30,DTE,"Beacon Capital Management, LLC",4371.9001159668
9232,2022-10-05,2022-09-30,DUK,"Beacon Capital Management, LLC",186.0399932861
9233,2022-10-05,2022-09-30,DVN,"Beacon Capital Management, LLC",0.0
9234,2022-10-05,2022-09-30,DVY,"Beacon Capital Management, LLC",0.0
9235,2022-10-05,2022-09-30,DWM,"Beacon Capital Management, LLC",0.0
9236,2022-10-05,2022-09-30,DWX,"Beacon Capital Management, LLC",0.0
9237,2022-10-05,2022-09-30,DXC,"Beacon Capital Management, LLC",0.0
9238,2022-10-05,2022-09-30,DOCN,"Beacon Capital Management, LLC",1808.4999084473
9239,2022-10-05,2022-09-30,DXCM,"Beacon Capital Management, LLC",966.4800109863
9240,2022-10-05,2022-09-30,ECL,"Beacon Capital Management, LLC",0.0
9241,2022-10-05,2022-09-30,ED,"Beacon Capital Management, LLC",0.0
9242,2022-10-05,2022-09-30,EDIV,"Beacon Capital Management, LLC",0.0
9243,2022-10-05,2022-09-30,EDV,"Beacon Capital Management, LLC",0.0
9244,2022-10-05,2022-09-30,EELV,"Beacon Capital Management, LLC",-902.5699901581
9245,2022-10-05,2022-09-30,EEM,"Beacon Capital Management, LLC",2302.0800704956
9246,2022-10-05,2022-09-30,EEMV,"Beacon Capital Management, LLC",0.0
9247,2022-10-05,2022-09-30,EFA,"Beacon Capital Management, LLC",5657.0098304748
9248,2022-10-05,2022-09-30,EFAV,"Beacon Capital Management, LLC",0.0
9249,2022-10-05,2022-09-30,EFV,"Beacon Capital Management, LLC",0.0
9250,2022-10-05,2022-09-30,EGO,"Beacon Capital Management, LLC",-12.0600004196
9251,2022-10-05,2022-09-30,ECC,"Beacon Capital Management, LLC",0.0
9252,2022-10-05,2022-09-30,CVX,"Beacon Capital Management, LLC",2442.3899688721
9253,2022-10-05,2022-09-30,CXW,"Beacon Capital Management, LLC",0.0
9254,2022-10-05,2022-09-30,CYH,"Beacon Capital Management, LLC",0.0
9255,2022-10-05,2022-09-30,D,"Beacon Capital Management, LLC",0.0
9256,2022-10-05,2022-09-30,DAL,"Beacon Capital Management, LLC",0.0
9257,2022-10-05,2022-09-30,DBB,"Beacon Capital Management, LLC",4886.6998958588
9258,2022-10-05,2022-09-30,DBC,"Beacon Capital Management, LLC",8177.2199478149
9259,2022-10-05,2022-09-30,DBE,"Beacon Capital Management, LLC",0.0
9260,2022-10-05,2022-09-30,DCI,"Beacon Capital Management, LLC",0.0
9261,2022-10-05,2022-09-30,DD,"Beacon Capital Management, LLC",0.0
9262,2022-10-05,2022-09-30,DLR,"Beacon Capital Management, LLC",0.0
9263,2022-10-05,2022-09-30,DE,"Beacon Capital Management, LLC",-10350.5904541016
9264,2022-10-05,2022-09-30,DEM,"Beacon Capital Management, LLC",97.5899963379
9265,2022-10-05,2022-09-30,DEO,"Beacon Capital Management, LLC",0.0
9266,2022-10-05,2022-09-30,DFS,"Beacon Capital Management, LLC",0.0
9267,2022-10-05,2022-09-30,DG,"Beacon Capital Management, LLC",0.0
9268,2022-10-05,2022-09-30,DGRO,"Beacon Capital Management, LLC",3068.4300842285
9269,2022-10-05,2022-09-30,DGRS,"Beacon Capital Management, LLC",0.0
9270,2022-10-05,2022-09-30,DGRW,"Beacon Capital Management, LLC",0.0
9271,2022-10-05,2022-09-30,DGX,"Beacon Capital Management, LLC",0.0
9272,2022-10-05,2022-09-30,DHR,"Beacon Capital Management, LLC",0.0
9273,2022-10-05,2022-09-30,DHS,"Beacon Capital Management, LLC",0.0
9274,2022-10-05,2022-09-30,DIA,"Beacon Capital Management, LLC",-3940606.63256836
9275,2022-10-05,2022-09-30,DIS,"Beacon Capital Management, LLC",-28676.3205566406
9276,2022-10-05,2022-09-30,DELL,"Beacon Capital Management, LLC",0.0
9277,2022-10-05,2022-09-30,BTI,"Beacon Capital Management, LLC",0.0
9278,2022-10-05,2022-09-30,AJG,"Beacon Capital Management, LLC",0.0
9279,2022-10-05,2022-09-30,ALC,"Beacon Capital Management, LLC",0.0
9280,2022-10-05,2022-09-30,ALL,"Beacon Capital Management, LLC",-19924.7998046875
9281,2022-10-05,2022-09-30,ALLE,"Beacon Capital Management, LLC",0.0
9282,2022-10-05,2022-09-30,AMAT,"Beacon Capital Management, LLC",0.0
9283,2022-10-05,2022-09-30,AMD,"Beacon Capital Management, LLC",41184.0003967285
9284,2022-10-05,2022-09-30,AMGN,"Beacon Capital Management, LLC",225.3999938965
9285,2022-10-05,2022-09-30,AMJ,"Beacon Capital Management, LLC",0.0
9286,2022-10-05,2022-09-30,AMT,"Beacon Capital Management, LLC",-14170.199798584
9287,2022-10-05,2022-09-30,AMZN,"Beacon Capital Management, LLC",3116427.0
9288,2022-10-05,2022-09-30,ANGL,"Beacon Capital Management, LLC",0.0
9289,2022-10-05,2022-09-30,AIRG,"Beacon Capital Management, LLC",0.0
9290,2022-10-05,2022-09-30,ANTM,"Beacon Capital Management, LLC",
9291,2022-10-05,2022-09-30,AON,"Beacon Capital Management, LLC",0.0
9292,2022-10-05,2022-09-30,APD,"Beacon Capital Management, LLC",0.0
9293,2022-10-05,2022-09-30,APH,"Beacon Capital Management, LLC",2008.7999725342
9294,2022-10-05,2022-09-30,APTV,"Beacon Capital Management, LLC",0.0
9295,2022-10-05,2022-09-30,ARCC,"Beacon Capital Management, LLC",0.0
9296,2022-10-05,2022-09-30,ARE,"Beacon Capital Management, LLC",0.0
9297,2022-10-05,2022-09-30,ARKF,"Beacon Capital Management, LLC",-76.9500017166
9298,2022-10-05,2022-09-30,ARKK,"Beacon Capital Management, LLC",0.0
9299,2022-10-05,2022-09-30,ARNC,"Beacon Capital Management, LLC",0.0
9300,2022-10-05,2022-09-30,ASG,"Beacon Capital Management, LLC",0.0
9301,2022-10-05,2022-09-30,ASIX,"Beacon Capital Management, LLC",0.0
9302,2022-10-05,2022-09-30,AOA,"Beacon Capital Management, LLC",0.0
9303,2022-10-05,2022-09-30,ASML,"Beacon Capital Management, LLC",3738.1500549316
9304,2022-10-05,2022-09-30,AIG,"Beacon Capital Management, LLC",-94.9599990845
9305,2022-10-05,2022-09-30,AGI,"Beacon Capital Management, LLC",0.0
9306,2022-10-05,2022-09-30,AA,"Beacon Capital Management, LLC",0.0
9307,2022-10-05,2022-09-30,AAAU,"Beacon Capital Management, LLC",0.0
9308,2022-10-05,2022-09-30,AAL,"Beacon Capital Management, LLC",0.0
9309,2022-10-05,2022-09-30,AAP,"Beacon Capital Management, LLC",0.0
9310,2022-10-05,2022-09-30,AAPL,"Beacon Capital Management, LLC",152572.796630859
9311,2022-10-05,2022-09-30,AB,"Beacon Capital Management, LLC",0.0
9312,2022-10-05,2022-09-30,ABB,"Beacon Capital Management, LLC",0.0
9313,2022-10-05,2022-09-30,ABBV,"Beacon Capital Management, LLC",268.4200134277
9314,2022-10-05,2022-09-30,ABT,"Beacon Capital Management, LLC",290.2800064087
9315,2022-10-05,2022-09-30,ACB,"Beacon Capital Management, LLC",0.0
9316,2022-10-05,2022-09-30,ACC,"Beacon Capital Management, LLC",
9317,2022-10-05,2022-09-30,ACGL,"Beacon Capital Management, LLC",0.0
9318,2022-10-05,2022-09-30,AGNC,"Beacon Capital Management, LLC",0.0
9319,2022-10-05,2022-09-30,ACN,"Beacon Capital Management, LLC",0.0
9320,2022-10-05,2022-09-30,ACWV,"Beacon Capital Management, LLC",0.0
9321,2022-10-05,2022-09-30,ADBE,"Beacon Capital Management, LLC",-18988.8008422852
9322,2022-10-05,2022-09-30,ADP,"Beacon Capital Management, LLC",0.0
9323,2022-10-05,2022-09-30,ADSK,"Beacon Capital Management, LLC",0.0
9324,2022-10-05,2022-09-30,AEE,"Beacon Capital Management, LLC",0.0
9325,2022-10-05,2022-09-30,AEI,"Beacon Capital Management, LLC",0.0
9326,2022-10-05,2022-09-30,AEL,"Beacon Capital Management, LLC",0.0
9327,2022-10-05,2022-09-30,AEP,"Beacon Capital Management, LLC",86.4499969482
9328,2022-10-05,2022-09-30,AFIN,"Beacon Capital Management, LLC",
9329,2022-10-05,2022-09-30,AFL,"Beacon Capital Management, LLC",-3877.8000526428
9330,2022-10-05,2022-09-30,AFRM,"Beacon Capital Management, LLC",0.0
9331,2022-10-05,2022-09-30,AGG,"Beacon Capital Management, LLC",-63252.8805541992
9332,2022-10-05,2022-09-30,ACWI,"Beacon Capital Management, LLC",0.0
9333,2022-10-05,2022-09-30,ATO,"Beacon Capital Management, LLC",0.0
9334,2022-10-05,2022-09-30,ATVI,"Beacon Capital Management, LLC",0.0
9335,2022-10-05,2022-09-30,BIL,"Beacon Capital Management, LLC",0.0
9336,2022-10-05,2022-09-30,BIP,"Beacon Capital Management, LLC",1759.1000747681
9337,2022-10-05,2022-09-30,BIZD,"Beacon Capital Management, LLC",0.0
9338,2022-10-05,2022-09-30,BKLN,"Beacon Capital Management, LLC",-40.3800010681
9339,2022-10-05,2022-09-30,BKR,"Beacon Capital Management, LLC",0.0
9340,2022-10-05,2022-09-30,BLCN,"Beacon Capital Management, LLC",0.0
9341,2022-10-05,2022-09-30,BLD,"Beacon Capital Management, LLC",0.0
9342,2022-10-05,2022-09-30,BLHY,"Beacon Capital Management, LLC",-40.2400016785
9343,2022-10-05,2022-09-30,BLK,"Beacon Capital Management, LLC",0.0
9344,2022-10-05,2022-09-30,BLOK,"Beacon Capital Management, LLC",-1813.0
9345,2022-10-05,2022-09-30,BLV,"Beacon Capital Management, LLC",0.0
9346,2022-10-05,2022-09-30,BHP,"Beacon Capital Management, LLC",0.0
9347,2022-10-05,2022-09-30,BMY,"Beacon Capital Management, LLC",-1066.3499450684
9348,2022-10-05,2022-09-30,BNDS,"Beacon Capital Management, LLC",
9349,2022-10-05,2022-09-30,BNDX,"Beacon Capital Management, LLC",0.0
9350,2022-10-05,2022-09-30,BOTZ,"Beacon Capital Management, LLC",0.0
9351,2022-10-05,2022-09-30,BP,"Beacon Capital Management, LLC",570.9999847412
9352,2022-10-05,2022-09-30,BRG,"Beacon Capital Management, LLC",0.0
9353,2022-10-05,2022-09-30,BRKB,"Beacon Capital Management, LLC",
9354,2022-10-05,2022-09-30,BRO,"Beacon Capital Management, LLC",0.0
9355,2022-10-05,2022-09-30,BSCO,"Beacon Capital Management, LLC",1366.1299591065
9356,2022-10-05,2022-09-30,BSJM,"Beacon Capital Management, LLC",0.0
9357,2022-10-05,2022-09-30,BSJN,"Beacon Capital Management, LLC",0.0
9358,2022-10-05,2022-09-30,BSV,"Beacon Capital Management, LLC",-523.0400085449
9359,2022-10-05,2022-09-30,BND,"Beacon Capital Management, LLC",-711.7400360107
9360,2022-10-05,2022-09-30,BHF,"Beacon Capital Management, LLC",0.0
9361,2022-10-05,2022-09-30,BGR,"Beacon Capital Management, LLC",0.0
9362,2022-10-05,2022-09-30,AVGO,"Beacon Capital Management, LLC",0.0
9363,2022-10-05,2022-09-30,AVXL,"Beacon Capital Management, LLC",0.0
9364,2022-10-05,2022-09-30,AWF,"Beacon Capital Management, LLC",0.0
9365,2022-10-05,2022-09-30,AWK,"Beacon Capital Management, LLC",0.0
9366,2022-10-05,2022-09-30,AXP,"Beacon Capital Management, LLC",0.0
9367,2022-10-05,2022-09-30,AZN,"Beacon Capital Management, LLC",0.0
9368,2022-10-05,2022-09-30,AZO,"Beacon Capital Management, LLC",0.0
9369,2022-10-05,2022-09-30,BA,"Beacon Capital Management, LLC",17072.2802581787
9370,2022-10-05,2022-09-30,BABA,"Beacon Capital Management, LLC",0.0
9371,2022-10-05,2022-09-30,BAC,"Beacon Capital Management, LLC",-13680.6003456116
9372,2022-10-05,2022-09-30,BACPRL,"Beacon Capital Management, LLC",
9373,2022-10-05,2022-09-30,BAH,"Beacon Capital Management, LLC",0.0
9374,2022-10-05,2022-09-30,BAM,"Beacon Capital Management, LLC",0.0
9375,2022-10-05,2022-09-30,BAR,"Beacon Capital Management, LLC",0.0
9376,2022-10-05,2022-09-30,BAX,"Beacon Capital Management, LLC",0.0
9377,2022-10-05,2022-09-30,BBDC,"Beacon Capital Management, LLC",0.0
9378,2022-10-05,2022-09-30,BBVA,"Beacon Capital Management, LLC",0.0
9379,2022-10-05,2022-09-30,BBY,"Beacon Capital Management, LLC",0.0
9380,2022-10-05,2022-09-30,BCE,"Beacon Capital Management, LLC",0.0
9381,2022-10-05,2022-09-30,BCRX,"Beacon Capital Management, LLC",0.0
9382,2022-10-05,2022-09-30,BCS,"Beacon Capital Management, LLC",0.0
9383,2022-10-05,2022-09-30,BCSF,"Beacon Capital Management, LLC",0.0
9384,2022-10-05,2022-09-30,BDJ,"Beacon Capital Management, LLC",0.0
9385,2022-10-05,2022-09-30,BDTX,"Beacon Capital Management, LLC",19629.3506646156
9386,2022-10-05,2022-09-30,BDX,"Beacon Capital Management, LLC",0.0
9387,2022-10-05,2022-09-30,EIX,"Beacon Capital Management, LLC",0.0
9388,2022-10-05,2022-09-30,EMB,"Beacon Capital Management, LLC",0.0
9389,2022-10-05,2022-09-30,EMD,"Beacon Capital Management, LLC",31.9200000763
9390,2022-10-05,2022-09-30,ZTR,"Beacon Capital Management, LLC",0.0
9391,2022-10-05,2022-09-30,IJH,"Beacon Capital Management, LLC",0.0
9392,2022-10-05,2022-09-30,IJR,"Beacon Capital Management, LLC",-239336.55670166
9393,2022-10-05,2022-09-30,IJS,"Beacon Capital Management, LLC",0.0
9394,2022-10-05,2022-09-30,IJT,"Beacon Capital Management, LLC",0.0
9395,2022-10-05,2022-09-30,ILPT,"Beacon Capital Management, LLC",0.0
9396,2022-10-05,2022-09-30,IMCR,"Beacon Capital Management, LLC",0.0
9397,2022-10-05,2022-09-30,INSG,"Beacon Capital Management, LLC",-9314.9996995926
9398,2022-10-05,2022-09-30,INTC,"Beacon Capital Management, LLC",-8581.4101524353
9399,2022-10-05,2022-09-30,INTT,"Beacon Capital Management, LLC",0.0
9400,2022-10-05,2022-09-30,INVOD,"Beacon Capital Management, LLC",
9401,2022-10-05,2022-09-30,IP,"Beacon Capital Management, LLC",0.0
9402,2022-10-05,2022-09-30,IIPR,"Beacon Capital Management, LLC",0.0
9403,2022-10-05,2022-09-30,IR,"Beacon Capital Management, LLC",0.0
9404,2022-10-05,2022-09-30,IRM,"Beacon Capital Management, LLC",0.0
9405,2022-10-05,2022-09-30,IRT,"Beacon Capital Management, LLC",50.1899986267
9406,2022-10-05,2022-09-30,ISRG,"Beacon Capital Management, LLC",-8997.1201171875
9407,2022-10-05,2022-09-30,ITA,"Beacon Capital Management, LLC",12310.6503295898
9408,2022-10-05,2022-09-30,ITOT,"Beacon Capital Management, LLC",0.0
9409,2022-10-05,2022-09-30,IUSG,"Beacon Capital Management, LLC",0.0
9410,2022-10-05,2022-09-30,IVE,"Beacon Capital Management, LLC",-385.5600128174
9411,2022-10-05,2022-09-30,IVOL,"Beacon Capital Management, LLC",-10060.6399307251
9412,2022-10-05,2022-09-30,IVV,"Beacon Capital Management, LLC",-37299.5993652344
9413,2022-10-05,2022-09-30,IVW,"Beacon Capital Management, LLC",-110609.19708252
9414,2022-10-05,2022-09-30,IVZ,"Beacon Capital Management, LLC",0.0
9415,2022-10-05,2022-09-30,IWB,"Beacon Capital Management, LLC",0.0
9416,2022-10-05,2022-09-30,IRBO,"Beacon Capital Management, LLC",-953.1999969482
9417,2022-10-05,2022-09-30,IWD,"Beacon Capital Management, LLC",0.0
9418,2022-10-05,2022-09-30,IIM,"Beacon Capital Management, LLC",-3821.3200759888
9419,2022-10-05,2022-09-30,IHY,"Beacon Capital Management, LLC",0.0
9420,2022-10-05,2022-09-30,HTD,"Beacon Capital Management, LLC",0.0
9421,2022-10-05,2022-09-30,HTGC,"Beacon Capital Management, LLC",0.0
9422,2022-10-05,2022-09-30,HTLD,"Beacon Capital Management, LLC",0.0
9423,2022-10-05,2022-09-30,HUBB,"Beacon Capital Management, LLC",70022.0
9424,2022-10-05,2022-09-30,HUM,"Beacon Capital Management, LLC",0.0
9425,2022-10-05,2022-09-30,HWM,"Beacon Capital Management, LLC",0.0
9426,2022-10-05,2022-09-30,HYD,"Beacon Capital Management, LLC",0.0
9427,2022-10-05,2022-09-30,HYEM,"Beacon Capital Management, LLC",0.0
9428,2022-10-05,2022-09-30,HYG,"Beacon Capital Management, LLC",0.0
9429,2022-10-05,2022-09-30,HYLS,"Beacon Capital Management, LLC",-76.6399993896
9430,2022-10-05,2022-09-30,HYMB,"Beacon Capital Management, LLC",0.0
9431,2022-10-05,2022-09-30,HZNP,"Beacon Capital Management, LLC",0.0
9432,2022-10-05,2022-09-30,IBB,"Beacon Capital Management, LLC",0.0
9433,2022-10-05,2022-09-30,ICE,"Beacon Capital Management, LLC",1806.9999694824
9434,2022-10-05,2022-09-30,ICVT,"Beacon Capital Management, LLC",-2545.1930541992
9435,2022-10-05,2022-09-30,IDU,"Beacon Capital Management, LLC",0.0
9436,2022-10-05,2022-09-30,IEF,"Beacon Capital Management, LLC",-11783.7691726685
9437,2022-10-05,2022-09-30,IEFA,"Beacon Capital Management, LLC",-2738.8399047852
9438,2022-10-05,2022-09-30,IEI,"Beacon Capital Management, LLC",0.0
9439,2022-10-05,2022-09-30,IEMG,"Beacon Capital Management, LLC",-4426.9399528503
9440,2022-10-05,2022-09-30,IGM,"Beacon Capital Management, LLC",0.0
9441,2022-10-05,2022-09-30,IGSB,"Beacon Capital Management, LLC",0.0
9442,2022-10-05,2022-09-30,IHAK,"Beacon Capital Management, LLC",0.0
9443,2022-10-05,2022-09-30,IHD,"Beacon Capital Management, LLC",0.0
9444,2022-10-05,2022-09-30,IHI,"Beacon Capital Management, LLC",0.0
9445,2022-10-05,2022-09-30,IBM,"Beacon Capital Management, LLC",65701.9286499023
9446,2022-10-05,2022-09-30,IWF,"Beacon Capital Management, LLC",0.0
9447,2022-10-05,2022-09-30,IWL,"Beacon Capital Management, LLC",0.0
9448,2022-10-05,2022-09-30,IWM,"Beacon Capital Management, LLC",-219508.517562866
9449,2022-10-05,2022-09-30,KBH,"Beacon Capital Management, LLC",0.0
9450,2022-10-05,2022-09-30,KBWY,"Beacon Capital Management, LLC",0.0
9451,2022-10-05,2022-09-30,KERN,"Beacon Capital Management, LLC",0.0
9452,2022-10-05,2022-09-30,KEYS,"Beacon Capital Management, LLC",0.0
9453,2022-10-05,2022-09-30,KHC,"Beacon Capital Management, LLC",33.3499984741
9454,2022-10-05,2022-09-30,KLD,"Beacon Capital Management, LLC",0.0
9455,2022-10-05,2022-09-30,KMB,"Beacon Capital Management, LLC",0.0
9456,2022-10-05,2022-09-30,KMI,"Beacon Capital Management, LLC",0.0
9457,2022-10-05,2022-09-30,KMPH,"Beacon Capital Management, LLC",0.0
9458,2022-10-05,2022-09-30,KO,"Beacon Capital Management, LLC",-504.1800041199
9459,2022-10-05,2022-09-30,JRO,"Beacon Capital Management, LLC",0.0
9460,2022-10-05,2022-09-30,KODK,"Beacon Capital Management, LLC",0.0
9461,2022-10-05,2022-09-30,KRE,"Beacon Capital Management, LLC",-1898055.71443176
9462,2022-10-05,2022-09-30,KTB,"Beacon Capital Management, LLC",0.0
9463,2022-10-05,2022-09-30,KURE,"Beacon Capital Management, LLC",0.0
9464,2022-10-05,2022-09-30,KYN,"Beacon Capital Management, LLC",0.0
9465,2022-10-05,2022-09-30,L,"Beacon Capital Management, LLC",0.0
9466,2022-10-05,2022-09-30,LDOS,"Beacon Capital Management, LLC",0.0
9467,2022-10-05,2022-09-30,LFVN,"Beacon Capital Management, LLC",0.0
9468,2022-10-05,2022-09-30,LGOV,"Beacon Capital Management, LLC",-6343.4800872803
9469,2022-10-05,2022-09-30,LH,"Beacon Capital Management, LLC",0.0
9470,2022-10-05,2022-09-30,LIN,"Beacon Capital Management, LLC",-1887.1299743652
9471,2022-10-05,2022-09-30,LLY,"Beacon Capital Management, LLC",-43975.6008300781
9472,2022-10-05,2022-09-30,KR,"Beacon Capital Management, LLC",-43.75
9473,2022-10-05,2022-09-30,JPST,"Beacon Capital Management, LLC",0.0
9474,2022-10-05,2022-09-30,JPS,"Beacon Capital Management, LLC",45.9900012016
9475,2022-10-05,2022-09-30,JPM,"Beacon Capital Management, LLC",-3657.5
9476,2022-10-05,2022-09-30,IWN,"Beacon Capital Management, LLC",-128.9299926758
9477,2022-10-05,2022-09-30,IWO,"Beacon Capital Management, LLC",-206.5899963379
9478,2022-10-05,2022-09-30,IWP,"Beacon Capital Management, LLC",-156.8600006104
9479,2022-10-05,2022-09-30,IWR,"Beacon Capital Management, LLC",0.0
9480,2022-10-05,2022-09-30,IWS,"Beacon Capital Management, LLC",0.0
9481,2022-10-05,2022-09-30,IWV,"Beacon Capital Management, LLC",4761.9198455811
9482,2022-10-05,2022-09-30,IWY,"Beacon Capital Management, LLC",0.0
9483,2022-10-05,2022-09-30,IXP,"Beacon Capital Management, LLC",0.0
9484,2022-10-05,2022-09-30,IYE,"Beacon Capital Management, LLC",4559.9601593018
9485,2022-10-05,2022-09-30,IYH,"Beacon Capital Management, LLC",-506.0
9486,2022-10-05,2022-09-30,IYR,"Beacon Capital Management, LLC",0.0
9487,2022-10-05,2022-09-30,IYT,"Beacon Capital Management, LLC",0.0
9488,2022-10-05,2022-09-30,IYW,"Beacon Capital Management, LLC",0.0
9489,2022-10-05,2022-09-30,IYY,"Beacon Capital Management, LLC",4911.1998291016
9490,2022-10-05,2022-09-30,J,"Beacon Capital Management, LLC",0.0
9491,2022-10-05,2022-09-30,J209REORGPYMNT,"Beacon Capital Management, LLC",
9492,2022-10-05,2022-09-30,JAAA,"Beacon Capital Management, LLC",1860.1000289917
