,Ticker,Date,Senator,Transaction,Amount,Party,Range
2327,PFE,2020-02-27,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2328,DAL,2020-02-27,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2329,CZR,2020-02-27,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2330,CZR,2020-02-27,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2331,PFE,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2332,CME,2020-02-26,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2333,ICE,2020-02-26,"Loeffler, Kelly",Purchase,1000001.0,R,"$1,000,001 - $5,000,000"
2334,ICE,2020-02-26,"Loeffler, Kelly",Sale,1000001.0,R,"$1,000,001 - $5,000,000"
2335,PFE,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2336,PFE,2020-02-26,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2337,CZR,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2338,GPK,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2339,CZR,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2340,DD,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2341,PFE,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2342,DD,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2343,T,2020-02-26,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2344,VIAC,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2345,T,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2346,DIS,2020-02-26,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2347,PFE,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2348,DIS,2020-02-26,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2349,PFE,2020-02-26,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2350,CZR,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2351,GPK,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2352,CZR,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2353,DD,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2354,NVDA,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2355,DD,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2356,T,2020-02-26,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2357,VIAC,2020-02-26,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2358,T,2020-02-26,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2359,ARNA,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2360,ADP,2020-02-26,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2361,AZO,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2362,NVDA,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2363,CME,2020-02-26,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2364,ARNA,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2365,ADP,2020-02-26,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2366,AZO,2020-02-26,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2367,AMZN,2020-02-25,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2368,CZR,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2369,FEYE,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2370,GPK,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2371,DAL,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2372,T,2020-02-25,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2373,VIAC,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2374,DVN,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2375,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2376,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2377,CZR,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2378,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2379,VIAC,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2380,CZR,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2381,FEYE,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2382,GPK,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2383,DAL,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2384,T,2020-02-25,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2385,VIAC,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2386,DVN,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2387,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2388,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2389,CZR,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2390,T,2020-02-25,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2391,VIAC,2020-02-25,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2392,NVDA,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2393,AMZN,2020-02-24,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
2394,CME,2020-02-24,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
2395,DAL,2020-02-24,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2396,CZR,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2397,T,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2398,TRP,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2399,ARNA,2020-02-24,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2400,CZR,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2401,VIAC,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2402,TRP,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2403,T,2020-02-24,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2404,FB,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2405,T,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2406,IPHI,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2407,NVDA,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2408,AMZN,2020-02-24,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
2409,CME,2020-02-24,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
2410,TRP,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2411,T,2020-02-24,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2412,DAL,2020-02-24,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2413,CZR,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2414,T,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2415,TRP,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2416,VIAC,2020-02-24,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2417,CZR,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2418,T,2020-02-24,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2419,ARNA,2020-02-24,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2420,FB,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2421,IPHI,2020-02-24,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2422,HQL,2020-02-22,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
2423,BSTZ,2020-02-22,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
2424,BSTZ,2020-02-22,"Carper, Thomas R.",Sale,1001.0,D,"$1,001 - $15,000"
2425,HQL,2020-02-22,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
2426,VIAC,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2427,PSXP,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2428,PSXP,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2429,PSXP,2020-02-21,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2430,BABA,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2431,BABA,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2432,K,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2433,DD,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2434,K,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2435,DD,2020-02-21,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2436,T,2020-02-21,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2437,VIAC,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2438,PSXP,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2439,PSXP,2020-02-21,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2440,PSXP,2020-02-21,"Perdue, David",Purchase,15001.0,R,"$15,001 - $50,000"
2441,T,2020-02-21,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2442,WES,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2443,ABBV,2020-02-20,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2444,AIZ,2020-02-20,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2445,DOCU,2020-02-20,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2446,ABBV,2020-02-20,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2447,T,2020-02-20,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2448,OKE,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2449,SHLX,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2450,T,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2451,OKE,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2452,SHLX,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2453,WES,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2454,WES,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2455,AIZ,2020-02-20,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2456,DOCU,2020-02-20,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2457,WES,2020-02-20,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2458,BAM,2020-02-20,"Inhofe, James M.",Sale,50001.0,R,"$50,001 - $100,000"
2459,DCP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2460,ALB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2461,LNG,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2462,DCP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2463,ENB,2020-02-19,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2464,MPLX,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2465,TRGP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2466,WMB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2467,WMB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2468,WMB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2469,WMB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2470,TRGP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2471,MPLX,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2472,ENB,2020-02-19,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2473,DCP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2474,DCP,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2475,LNG,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2476,ALB,2020-02-19,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2477,WMT,2020-02-18,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
2478,ICE,2020-02-18,"Loeffler, Kelly",Purchase,5000001.0,R,"$5,000,001 - $25,000,000"
2479,ALLO,2020-02-18,"Feinstein, Dianne",Sale,1000001.0,D,"$1,000,001-$5,000,000"
2480,ORCL,2020-02-14,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2481,CAT,2020-02-14,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2482,AFL,2020-02-14,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2483,AFL,2020-02-14,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2484,CAT,2020-02-14,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2485,CTXS,2020-02-14,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2486,ORCL,2020-02-14,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2487,XOM,2020-02-14,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
2488,XOM,2020-02-14,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
2489,CTXS,2020-02-14,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
2490,ET,2020-02-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2491,ET,2020-02-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2492,ET,2020-02-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2493,STAY,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2494,STZ,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2495,WH,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2496,WM,2020-02-13,"Whitehouse, Sheldon",Sale,15001.0,D,"$15,001 - $50,000"
2497,FRFHF,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2498,MMM,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2499,PK,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2500,RE,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2501,STAY,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2502,STZ,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2503,WH,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2504,CSX,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2505,ABBV,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2506,AXTA,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2507,BK,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2508,CSX,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2509,ET,2020-02-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2510,FDX,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2511,MKH,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2512,DLR,2020-02-13,"Whitehouse, Sheldon",Purchase,15001.0,D,"$15,001 - $50,000"
2513,CTL,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2514,DORM,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2515,FRFHF,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2516,MMM,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2517,OEC,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2518,RE,2020-02-13,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2519,DORM,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2520,CTL,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2521,CFX,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2522,BK,2020-02-13,"Burr, Richard",Sale,1001.0,R,"$1,001-$15,000"
2523,AXTA,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2524,ABBV,2020-02-13,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2525,EEFT,2020-02-12,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2526,FNKO,2020-02-12,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2527,ORLY,2020-02-11,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2528,AAPL,2020-02-11,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2529,NVDA,2020-02-11,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
2530,MSFT,2020-02-11,"Roberts, Pat",Purchase,15001.0,R,"$15,001 - $50,000"
2531,FNKO,2020-02-11,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2532,AAPL,2020-02-11,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2533,TRGP,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2534,FNKO,2020-02-10,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2535,AZO,2020-02-10,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2536,ARNA,2020-02-10,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2537,WMB,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2538,TRGP,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2539,ET,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2540,ET,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2541,FNKO,2020-02-10,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2542,EEFT,2020-02-10,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2543,HBI,2020-02-10,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2544,TRGP,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2545,HBI,2020-02-10,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2546,TRGP,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2547,WMB,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2548,ET,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2549,ET,2020-02-10,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2550,HBI,2020-02-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2551,FNKO,2020-02-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2552,HBI,2020-02-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2553,TCEHY,2020-02-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2554,ROKU,2020-02-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2555,FNKO,2020-02-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2556,HBI,2020-02-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2557,HBI,2020-02-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2558,ARNA,2020-02-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2559,ORLY,2020-02-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2560,ARNA,2020-02-06,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2561,TCEHY,2020-02-06,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2562,KL,2020-02-06,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2563,CMCSA,2020-02-06,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2564,FNKO,2020-02-06,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2565,AZO,2020-02-06,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2566,AZO,2020-02-06,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2567,DFS,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2568,DAL,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2569,EMR,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2570,FNKO,2020-02-05,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2571,ARNA,2020-02-05,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2572,MRK,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2573,HON,2020-02-05,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2574,ROKU,2020-02-05,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2575,TCEHY,2020-02-05,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2576,EMR,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2577,MRK,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2578,DFS,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2579,DAL,2020-02-05,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
2580,CMCSA,2020-02-04,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2581,STAY,2020-02-04,"Burr, Richard",Purchase,15001.0,R,"$15,001-$50,000"
2582,STAY,2020-02-04,"Burr, Richard",Purchase,1001.0,R,"$1,001-$15,000"
2583,TCEHY,2020-02-04,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2584,KL,2020-02-04,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
2585,AZO,2020-02-04,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2586,HON,2020-02-03,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2587,AZO,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2588,ROST,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2589,GLIBA,2020-01-31,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2590,AON,2020-01-31,"Burr, Richard",Sale,15001.0,R,"$15,001-$50,000"
2591,AON,2020-01-31,"Burr, Richard",Sale,50001.0,R,"$50,001-$100,000"
2592,ALLO,2020-01-31,"Feinstein, Dianne",Sale,500001.0,D,"$500,001-$1,000,000"
2593,AZO,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2594,AZO,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2595,ROST,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2596,ROST,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2597,TJX,2020-01-31,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2598,BAC,2020-01-30,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2599,AZO,2020-01-30,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2600,AZO,2020-01-30,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2601,AZO,2020-01-30,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2602,BAC,2020-01-30,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
2603,GLW,2020-01-29,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
2604,CMCSA,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2605,KEYS,2020-01-29,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2606,ROST,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2607,TJX,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2608,BMEZ,2020-01-29,"Hoeven, John",Purchase,100001.0,R,"$100,001 - $250,000"
2609,TJX,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2610,ROST,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2611,KEYS,2020-01-29,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2612,ROST,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2613,KEYS,2020-01-29,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
2614,CMCSA,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
2615,AXTA,2020-01-29,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
2616,CMCSA,2020-01-29,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
