,Date,Ticker,OTC_Short,OTC_Total,DPI
2313,2013-06-06,MSFT,4401583,8773712,0.501678537
2314,2013-06-05,MSFT,7253647,12977836,0.5589257716
2315,2013-06-04,MSFT,10337328,20088080,0.5146001012
2316,2013-06-03,MSFT,9871257,16500121,0.5982536128
2317,2013-05-31,MSFT,5499606,11492847,0.4785242508
2318,2013-05-30,MSFT,7986317,16976292,0.4704394222
2319,2013-05-29,MSFT,6294203,12110427,0.5197341927
2320,2013-05-28,MSFT,7310632,14037844,0.5207802566
2321,2013-05-24,MSFT,5080666,10069075,0.5045812053
2322,2013-05-23,MSFT,7629032,15638415,0.4878392088
2323,2013-05-22,MSFT,11895278,19448669,0.611624271
2324,2013-05-21,MSFT,8077895,15331403,0.5268855694
2325,2013-05-20,MSFT,11240323,19038258,0.590407116
2326,2013-05-17,MSFT,10921733,18699063,0.5840791595
2327,2013-05-16,MSFT,14275573,24997130,0.571088481
2328,2013-05-15,MSFT,7371563,15290806,0.4820911991
2329,2013-05-14,MSFT,7273244,14520110,0.5009083265
2330,2013-05-13,MSFT,5270979,10822065,0.4870585235
2331,2013-05-10,MSFT,4271310,11031353,0.3871972912
2332,2013-05-09,MSFT,5094145,14155792,0.3598629451
2333,2013-05-08,MSFT,4711087,16753218,0.2812049005
2334,2013-05-07,MSFT,4769238,12942859,0.3684841193
2335,2013-05-06,MSFT,8461833,15578714,0.5431663358
2336,2013-05-03,MSFT,7576243,14762842,0.5131967815
2337,2013-05-02,MSFT,6599471,14847206,0.444492452
2338,2013-05-01,MSFT,6578768,15525529,0.4237387338
2339,2013-04-30,MSFT,9554504,20952077,0.4560170335
2340,2013-04-29,MSFT,9315528,22732477,0.4097893951
2341,2013-04-26,MSFT,5197718,12167705,0.4271732426
2342,2013-04-25,MSFT,18749760,39252396,0.4776717324
2343,2013-04-24,MSFT,16958502,32529881,0.5213207512
2344,2013-04-23,MSFT,7756897,18121086,0.4280591682
2345,2013-04-22,MSFT,19596630,47129451,0.4158043343
2346,2013-04-19,MSFT,14185262,32016536,0.443060486
2347,2013-04-18,MSFT,8038254,16421710,0.4894894624
2348,2013-04-17,MSFT,6825725,14323618,0.4765363751
2349,2013-04-16,MSFT,6276410,18063853,0.3474568798
2350,2013-04-15,MSFT,6054980,15170678,0.3991238889
2351,2013-04-12,MSFT,8208612,24771380,0.3313748366
2352,2013-04-11,MSFT,16781005,43724571,0.3837888998
2353,2013-04-10,MSFT,11985349,24724613,0.4847537553
2354,2013-04-09,MSFT,11814164,23443259,0.5039471688
2355,2013-04-08,MSFT,5758973,11717334,0.4914917506
2356,2013-04-05,MSFT,10378339,15937801,0.6511775997
2357,2013-04-04,MSFT,6791341,13845566,0.4905065636
2358,2013-04-03,MSFT,5178596,10134049,0.5110095678
2359,2013-04-02,MSFT,4329409,9046757,0.4785592229
2360,2013-04-01,MSFT,4968122,10423201,0.4766407172
2361,2013-03-28,MSFT,6037444,18887103,0.3196596111
2362,2013-03-27,MSFT,5646973,12181126,0.4635838263
2363,2013-03-26,MSFT,4068361,9172035,0.4435614343
2364,2013-03-25,MSFT,5732265,10779232,0.5317878862
2365,2013-03-22,MSFT,4594676,10371595,0.4430057286
2366,2013-03-21,MSFT,5982057,12898021,0.4637965003
2367,2013-03-20,MSFT,4889639,9331258,0.5240064094
2368,2013-03-19,MSFT,9317455,15990387,0.5826910256
2369,2013-03-18,MSFT,7565221,14450592,0.5235232577
2370,2013-03-15,MSFT,12800321,26162546,0.4892612898
2371,2013-03-14,MSFT,9942747,22272393,0.4464157489
2372,2013-03-13,MSFT,3949771,8340794,0.4735485614
2373,2013-03-12,MSFT,5000525,11515060,0.4342595696
2374,2013-03-11,MSFT,5670596,13782907,0.4114223509
2375,2013-03-08,MSFT,3857859,11272631,0.3422323502
2376,2013-03-07,MSFT,3853070,9972722,0.3863609153
2377,2013-03-06,MSFT,8236815,17797059,0.4628188849
2378,2013-03-05,MSFT,5054904,12203510,0.4142172211
2379,2013-03-04,MSFT,5737289,11613709,0.4940100531
2380,2013-03-01,MSFT,4433642,9422430,0.470541251
2381,2013-02-28,MSFT,3047950,7331395,0.4157394329
2382,2013-02-27,MSFT,4429578,10743750,0.4122934729
2383,2013-02-26,MSFT,5136791,13557470,0.3788900879
2384,2013-02-25,MSFT,4832340,12811582,0.3771852688
2385,2013-02-22,MSFT,4358094,8752887,0.497903606
2386,2013-02-21,MSFT,8003684,14661691,0.5458909208
2387,2013-02-20,MSFT,7188649,13124851,0.5477128083
2388,2013-02-19,MSFT,4774161,11572956,0.4125273612
2389,2013-02-15,MSFT,7165807,13618965,0.5261638458
2390,2013-02-14,MSFT,3879314,8307877,0.4669440821
2391,2013-02-13,MSFT,5345510,11548924,0.4628578385
2392,2013-02-12,MSFT,6042663,11103859,0.5441948605
2393,2013-02-11,MSFT,6195187,10847551,0.5711138855
2394,2013-02-08,MSFT,5627857,10399752,0.5411530006
2395,2013-02-07,MSFT,5799116,10943418,0.5299181663
2396,2013-02-06,MSFT,5935019,13993196,0.4241360587
2397,2013-02-05,MSFT,5302845,12025998,0.4409484352
2398,2013-02-04,MSFT,6527455,14147434,0.4613879096
2399,2013-02-01,MSFT,8833695,19609595,0.450478197
2400,2013-01-31,MSFT,7540739,16001881,0.4712407873
2401,2013-01-30,MSFT,6449086,14102656,0.4572958455
2402,2013-01-29,MSFT,6649034,18269834,0.3639351075
2403,2013-01-28,MSFT,7582288,21250983,0.3567970479
2404,2013-01-25,MSFT,11068558,27570743,0.4014602726
2405,2013-01-24,MSFT,15477291,40801774,0.3793288743
2406,2013-01-23,MSFT,9304194,20072190,0.4635365648
2407,2013-01-22,MSFT,8383642,18689374,0.4485779995
2408,2013-01-18,MSFT,6886858,15760991,0.4369558995
2409,2013-01-17,MSFT,6076785,16919776,0.3591528044
2410,2013-01-16,MSFT,5290254,15057475,0.3513373922
2411,2013-01-15,MSFT,7656756,18416422,0.4157569804
2412,2013-01-14,MSFT,6717674,18091049,0.3713258419
2413,2013-01-11,MSFT,7381947,21367614,0.3454736219
2414,2013-01-10,MSFT,8942022,27732895,0.322433774
2415,2013-01-09,MSFT,6434476,14092584,0.4565859604
2416,2013-01-08,MSFT,7229384,18491953,0.3909475651
2417,2013-01-07,MSFT,5928403,13898475,0.4265506108
2418,2013-01-04,MSFT,7449963,17945591,0.4151416913
2419,2013-01-03,MSFT,5849726,16897648,0.3461858124
2420,2013-01-02,MSFT,4087399,13692213,0.298519969
2421,2012-12-31,MSFT,4037017,13336102,0.3027134166
2422,2012-12-28,MSFT,3299056,9304461,0.3545671265
2423,2012-12-27,MSFT,5141045,11300816,0.4549268832
2424,2012-12-26,MSFT,4648624,10884106,0.4271020514
2425,2012-12-24,MSFT,3179871,8072532,0.3939124676
2426,2012-12-21,MSFT,8551625,19788873,0.4321431039
2427,2012-12-20,MSFT,6345439,15541446,0.4082914164
2428,2012-12-19,MSFT,8152280,17480590,0.4663618333
2429,2012-12-18,MSFT,6109139,16652410,0.3668621539
2430,2012-12-17,MSFT,4482236,12699407,0.3529484487
2431,2012-12-14,MSFT,5353119,13558957,0.3948031548
2432,2012-12-13,MSFT,6634962,14639253,0.4532309128
2433,2012-12-12,MSFT,5489182,14559771,0.3770101879
2434,2012-12-11,MSFT,7243943,17745555,0.4082116902
2435,2012-12-10,MSFT,7229397,17051201,0.423981689
2436,2012-12-07,MSFT,5846623,17756908,0.3292590692
2437,2012-12-06,MSFT,5164881,12080599,0.4275351744
2438,2012-12-05,MSFT,6379374,16919053,0.3770526636
2439,2012-12-04,MSFT,5919141,17725117,0.3339408705
2440,2012-12-03,MSFT,6996557,16977312,0.4121121765
2441,2012-11-30,MSFT,11609035,26480795,0.4383945044
2442,2012-11-29,MSFT,8360995,23336013,0.3582872104
2443,2012-11-28,MSFT,5523188,13238777,0.4171977517
2444,2012-11-28,MSFT,5523188,13238777,0.4171977517
2445,2012-11-27,MSFT,5770271,13743272,0.4198615148
2446,2012-11-26,MSFT,9714936,18920623,0.5134575114
2447,2012-11-23,MSFT,5348226,9675073,0.5527840462
2448,2012-11-21,MSFT,4482040,10426080,0.4298873594
2449,2012-11-20,MSFT,6793863,15142636,0.4486578823
2450,2012-11-19,MSFT,7784653,16376003,0.4753695392
2451,2012-11-16,MSFT,4993260,16108738,0.3099721406
2452,2012-11-15,MSFT,5760273,14867476,0.3874412173
2453,2012-11-14,MSFT,8250437,23341839,0.3534613104
2454,2012-11-13,MSFT,13823049,38432471,0.3596710969
2455,2012-11-12,MSFT,7506703,17317201,0.4334824664
2456,2012-11-09,MSFT,5048233,11910097,0.4238616193
2457,2012-11-08,MSFT,5161427,13193943,0.3911967029
2458,2012-11-07,MSFT,5867666,13195101,0.4446851904
2459,2012-11-06,MSFT,4919320,11313378,0.4348232685
2460,2012-11-05,MSFT,5447418,11111227,0.4902625066
2461,2012-11-02,MSFT,7709415,14673717,0.5253893748
2462,2012-11-01,MSFT,11389890,21352045,0.5334332145
2463,2012-10-31,MSFT,7719634,15774118,0.4893860944
2464,2012-10-26,MSFT,6112511,16586537,0.3685224348
2465,2012-10-25,MSFT,8015809,17272777,0.4640718166
2466,2012-10-24,MSFT,6832069,16377132,0.4171712727
2467,2012-10-23,MSFT,6586651,19511641,0.3375754505
2468,2012-10-22,MSFT,9361045,27480609,0.3406418322
2469,2012-10-19,MSFT,13214808,24027949,0.5499765294
2470,2012-10-18,MSFT,5397729,15523947,0.3477033901
2471,2012-10-17,MSFT,4759752,13965306,0.3408269035
2472,2012-10-16,MSFT,6514262,16370713,0.3979217032
2473,2012-10-15,MSFT,6289363,12005685,0.5238654021
2474,2012-10-12,MSFT,5646139,13724815,0.4113817928
2475,2012-10-11,MSFT,5763166,15083208,0.3820915285
2476,2012-10-10,MSFT,6021615,16559467,0.3636357982
2477,2012-10-09,MSFT,7529881,17496711,0.4303597973
2478,2012-10-08,MSFT,3532191,9611716,0.3674880739
2479,2012-10-05,MSFT,5222869,14115737,0.3700032807
2480,2012-10-04,MSFT,5358877,14693117,0.3647202292
2481,2012-10-03,MSFT,7531825,15097672,0.49887327
2482,2012-10-02,MSFT,4698860,12526468,0.3751145175
2483,2012-10-01,MSFT,7146543,18492893,0.3864480804
2484,2012-09-28,MSFT,5328189,15690843,0.339573151
2485,2012-09-27,MSFT,6325214,14013763,0.4513572836
2486,2012-09-26,MSFT,8126629,16807651,0.4835077192
2487,2012-09-25,MSFT,10133645,16541653,0.6126138059
2488,2012-09-24,MSFT,6361454,14955323,0.4253638654
2489,2012-09-21,MSFT,7752408,21069114,0.3679513054
2490,2012-09-20,MSFT,4887023,12460183,0.3922111738
2491,2012-09-19,MSFT,5145426,14115427,0.3645249981
2492,2012-09-18,MSFT,3201630,11219873,0.2853534973
2493,2012-09-17,MSFT,4003178,10528067,0.3802386516
2494,2012-09-14,MSFT,5252563,14677881,0.3578556741
2495,2012-09-13,MSFT,3224204,10127045,0.3183755972
2496,2012-09-12,MSFT,2349331,8018746,0.29297985
2497,2012-09-11,MSFT,2826663,6669487,0.4238201529
2498,2012-09-10,MSFT,4349359,12567090,0.3460911794
2499,2012-09-07,MSFT,4386762,12295345,0.3567823432
2500,2012-09-06,MSFT,6507557,15873717,0.4099579827
2501,2012-09-05,MSFT,4171293,10705530,0.3896390931
2502,2012-09-04,MSFT,4510297,11789932,0.382554963
2503,2012-08-31,MSFT,4313158,8567823,0.5034135276
2504,2012-08-30,MSFT,3266147,6443169,0.5069162395
2505,2012-08-29,MSFT,3396860,7069551,0.4804916182
2506,2012-08-28,MSFT,2386640,6006093,0.3973698043
2507,2012-08-27,MSFT,4747934,11110364,0.4273427945
2508,2012-08-24,MSFT,2076220,5192999,0.3998113614
2509,2012-08-23,MSFT,3275318,6732458,0.4864966109
2510,2012-08-22,MSFT,3262249,8240566,0.3958768123
2511,2012-08-21,MSFT,3903740,7005015,0.5572778931
2512,2012-08-20,MSFT,3719750,6679743,0.5568702269
2513,2012-08-17,MSFT,3320618,7217356,0.4600878771
2514,2012-08-16,MSFT,4322275,10049295,0.4301072861
2515,2012-08-15,MSFT,3097143,6395734,0.4842513776
2516,2012-08-14,MSFT,5652007,10872037,0.5198664243
2517,2012-08-13,MSFT,2952311,5482184,0.5385282581
2518,2012-08-10,MSFT,2595700,7115940,0.3647726091
2519,2012-08-09,MSFT,2958327,5484187,0.5394285425
2520,2012-08-08,MSFT,3147595,7527643,0.4181381875
2521,2012-08-07,MSFT,3005492,7234017,0.4154665382
2522,2012-08-06,MSFT,3246180,7097788,0.4573509381
2523,2012-08-03,MSFT,3556326,8839263,0.4023328642
2524,2012-08-02,MSFT,5164387,9381869,0.5504646249
2525,2012-08-01,MSFT,2694792,7712037,0.3494267468
2526,2012-07-31,MSFT,3110827,9299389,0.3345195045
2527,2012-07-30,MSFT,2209690,7187200,0.307447963
2528,2012-07-27,MSFT,3258233,9514469,0.3424503249
2529,2012-07-26,MSFT,3676228,11596877,0.3170015514
2530,2012-07-25,MSFT,4081196,12350866,0.3304380438
2531,2012-07-24,MSFT,5290101,12313142,0.4296304712
2532,2012-07-23,MSFT,6537847,16084246,0.4064751932
2533,2012-07-20,MSFT,6199623,13781191,0.4498611912
2534,2012-07-19,MSFT,5382255,11472424,0.469147148
2535,2012-07-18,MSFT,5394674,10504863,0.5135406335
2536,2012-07-17,MSFT,3349362,8535766,0.3923914971
2537,2012-07-16,MSFT,2976948,6430915,0.4629120428
2538,2012-07-13,MSFT,4672642,9425488,0.4957453662
2539,2012-07-12,MSFT,6969520,21545304,0.3234820915
2540,2012-07-11,MSFT,3281179,8568487,0.3829356338
2541,2012-07-10,MSFT,3930859,8733494,0.4500900785
2542,2012-07-09,MSFT,3522493,8392890,0.4196996505
2543,2012-07-06,MSFT,4192709,9706502,0.4319485021
2544,2012-07-05,MSFT,1867273,4873440,0.3831529679
2545,2012-07-03,MSFT,2068891,7333420,0.2821181659
2546,2012-07-02,MSFT,2266192,7414046,0.3056619827
2547,2012-06-29,MSFT,4451496,12668848,0.3513733845
2548,2012-06-28,MSFT,4859726,11736327,0.4140755451
2549,2012-06-27,MSFT,3737143,9264268,0.4033932309
2550,2012-06-26,MSFT,5734566,10422517,0.5502093208
2551,2012-06-25,MSFT,4807911,11006130,0.4368393795
2552,2012-06-22,MSFT,4510375,8734709,0.5163738139
2553,2012-06-21,MSFT,6763281,13740228,0.4922248015
2554,2012-06-20,MSFT,4306146,9347582,0.4606695079
2555,2012-06-19,MSFT,9590715,22290417,0.4302618026
2556,2012-06-18,MSFT,8771133,16501659,0.5315303752
2557,2012-06-15,MSFT,7417939,14381403,0.515800788
2558,2012-06-14,MSFT,3961553,8592507,0.4610473986
2559,2012-06-13,MSFT,3685963,7167158,0.5142851602
2560,2012-06-12,MSFT,3105438,8990543,0.3454116175
2561,2012-06-11,MSFT,4803531,12818921,0.3747219442
2562,2012-06-08,MSFT,4776040,14337734,0.3331098206
2563,2012-06-07,MSFT,4447970,10243309,0.4342317507
2564,2012-06-06,MSFT,6064981,13087397,0.4634214886
2565,2012-06-05,MSFT,6156272,12379180,0.4973085455
2566,2012-06-04,MSFT,4818925,11298094,0.426525483
2567,2012-06-01,MSFT,7068770,15100454,0.4681163891
2568,2012-05-31,MSFT,4239803,8647429,0.4902963644
2569,2012-05-30,MSFT,5579769,9629366,0.5794534137
2570,2012-05-29,MSFT,4099694,8545465,0.4797508386
2571,2012-05-25,MSFT,3221936,7764297,0.4149681549
2572,2012-05-24,MSFT,4775887,12607401,0.3788161414
2573,2012-05-23,MSFT,9401306,18957066,0.4959262156
2574,2012-05-22,MSFT,3320560,8412474,0.3947186048
2575,2012-05-21,MSFT,4253801,9043579,0.4703669863
2576,2012-05-18,MSFT,4570223,11187435,0.4085139266
2577,2012-05-17,MSFT,4446691,11105481,0.4004050793
2578,2012-05-16,MSFT,5552707,16155308,0.3437079008
2579,2012-05-15,MSFT,5219178,12690613,0.411262876
2580,2012-05-14,MSFT,4247474,8154061,0.5209028973
2581,2012-05-11,MSFT,6973921,11877075,0.5871749568
2582,2012-05-10,MSFT,6767853,11564052,0.5852492708
2583,2012-05-09,MSFT,5301532,10950095,0.4841539731
2584,2012-05-08,MSFT,4991974,10499923,0.4754295817
2585,2012-05-07,MSFT,4487672,11837901,0.3790935572
2586,2012-05-04,MSFT,8694935,17411282,0.4993851113
2587,2012-05-03,MSFT,3191951,7704764,0.4142827736
2588,2012-05-02,MSFT,3387300,9462136,0.3579847087
2589,2012-05-01,MSFT,4628515,9464174,0.4890564142
2590,2012-04-30,MSFT,4136224,7792406,0.5308019115
2591,2012-04-27,MSFT,3790281,8969240,0.4225866406
2592,2012-04-26,MSFT,5365021,12808424,0.418866599
2593,2012-04-25,MSFT,7972709,19332177,0.4124061662
2594,2012-04-24,MSFT,4327593,10695760,0.4046082747
2595,2012-04-23,MSFT,6291158,17946718,0.3505464342
2596,2012-04-20,MSFT,12270044,29602153,0.4144983644
2597,2012-04-19,MSFT,5503957,12735004,0.4321912266
2598,2012-04-18,MSFT,3754209,10486702,0.3579971091
2599,2012-04-17,MSFT,4245595,8345092,0.5087535284
2600,2012-04-16,MSFT,4199944,10113102,0.4152973044
2601,2012-04-13,MSFT,3795151,8973641,0.4229220893
2602,2012-04-12,MSFT,4669482,10468310,0.4460588194
2603,2012-04-11,MSFT,4150766,12366145,0.3356556146
2604,2012-04-10,MSFT,4519408,14388808,0.314091897
2605,2012-04-09,MSFT,4059606,8847516,0.458841329
2606,2012-04-05,MSFT,5660935,11539104,0.4905870508
2607,2012-04-04,MSFT,5349538,14179385,0.3772757422
2608,2012-04-03,MSFT,4478156,11778388,0.3802010937
2609,2012-04-02,MSFT,3825789,10497094,0.3644617263
2610,2012-03-30,MSFT,4451421,9274164,0.4799808371
2611,2012-03-29,MSFT,3346633,8511415,0.3931934937
2612,2012-03-28,MSFT,4390693,9851894,0.4456699392
2613,2012-03-27,MSFT,4073646,9107130,0.4473029374
2614,2012-03-26,MSFT,5035579,12277919,0.4101329387
2615,2012-03-23,MSFT,4839913,10525933,0.4598084559
2616,2012-03-22,MSFT,3039487,8538841,0.3559601356
2617,2012-03-21,MSFT,4797184,10438569,0.459563375
2618,2012-03-20,MSFT,4495736,14186606,0.3169000394
2619,2012-03-19,MSFT,4763586,15636218,0.3046507794
2620,2012-03-16,MSFT,6460306,14439022,0.4474199153
2621,2012-03-15,MSFT,7878241,15528171,0.5073515097
2622,2012-03-14,MSFT,5579472,13066288,0.4270127828
2623,2012-03-13,MSFT,9252224,15445224,0.5990346271
2624,2012-03-12,MSFT,3711433,8634023,0.4298613752
2625,2012-03-09,MSFT,4541186,9454614,0.4803142677
2626,2012-03-08,MSFT,5217043,10042080,0.5195181676
2627,2012-03-07,MSFT,4682342,9598850,0.487802393
2628,2012-03-06,MSFT,5950531,13496771,0.4408855274
2629,2012-03-05,MSFT,6355977,14094668,0.4509490397
2630,2012-03-02,MSFT,7879047,16201039,0.4863297348
2631,2012-03-01,MSFT,14499225,23118268,0.6271760929
2632,2012-02-29,MSFT,8992970,16058542,0.5600116125
2633,2012-02-28,MSFT,7231464,13622954,0.5308293634
2634,2012-02-27,MSFT,4049847,8842043,0.4580216359
2635,2012-02-24,MSFT,4816559,9044751,0.5325253288
2636,2012-02-23,MSFT,5022969,10091938,0.4977209531
2637,2012-02-22,MSFT,7644402,15055783,0.5077385879
2638,2012-02-21,MSFT,8917581,16379157,0.5444468845
2639,2012-02-17,MSFT,7587237,16865710,0.4498617016
2640,2012-02-16,MSFT,16028077,31886514,0.5026600587
2641,2012-02-15,MSFT,5139667,12306830,0.4176272038
2642,2012-02-14,MSFT,8540738,19352627,0.4413218939
2643,2012-02-13,MSFT,4342867,9335868,0.4651808487
2644,2012-02-10,MSFT,5504274,14650711,0.3757001281
2645,2012-02-09,MSFT,7006301,14073948,0.4978205831
2646,2012-02-08,MSFT,7782196,15580443,0.4994848991
2647,2012-02-07,MSFT,4586952,9828304,0.4667083965
2648,2012-02-06,MSFT,3808729,9381523,0.4059819498
2649,2012-02-03,MSFT,5056025,12925590,0.3911639623
2650,2012-02-02,MSFT,8340402,16597098,0.5025217059
2651,2012-02-01,MSFT,9053045,19007534,0.4762871922
2652,2012-01-31,MSFT,6094375,12986563,0.4692831352
2653,2012-01-30,MSFT,6947227,13227456,0.5252126335
2654,2012-01-27,MSFT,4048697,9457932,0.4280742344
2655,2012-01-26,MSFT,6474836,14953508,0.4329977956
2656,2012-01-25,MSFT,8021616,18929677,0.4237587361
2657,2012-01-24,MSFT,6042232,16090870,0.3755068558
2658,2012-01-23,MSFT,10269356,22487886,0.4566616889
2659,2012-01-20,MSFT,20900302,49415885,0.4229470341
2660,2012-01-19,MSFT,9445169,22837451,0.4135824528
2661,2012-01-18,MSFT,7443428,16427900,0.453096744
2662,2012-01-17,MSFT,9639972,21575325,0.4468054131
2663,2012-01-13,MSFT,11331075,18648209,0.6076226945
2664,2012-01-12,MSFT,8693406,15454362,0.5625211833
2665,2012-01-11,MSFT,11004634,19491721,0.5645799055
2666,2012-01-10,MSFT,9705937,19105559,0.5080163841
2667,2012-01-09,MSFT,10035971,19384440,0.517733347
2668,2012-01-06,MSFT,21453995,35795140,0.5993549683
2669,2012-01-05,MSFT,9355296,16733218,0.5590852877
2670,2012-01-04,MSFT,14771206,26774260,0.5516942765
2671,2012-01-03,MSFT,9211703,20862975,0.4415335301
2672,2011-12-30,MSFT,3607277,9041036,0.3989893415
2673,2011-12-29,MSFT,2958528,7214519,0.4100797295
2674,2011-12-28,MSFT,4693026,9062319,0.5178614878
2675,2011-12-27,MSFT,2901472,8191062,0.3542241531
2676,2011-12-23,MSFT,3725641,8746210,0.4259720496
2677,2011-12-22,MSFT,5564507,13381455,0.4158372165
2678,2011-12-21,MSFT,7630652,19968441,0.3821355909
2679,2011-12-20,MSFT,7373106,19279506,0.3824323092
2680,2011-12-19,MSFT,6162648,15165134,0.4063695052
2681,2011-12-16,MSFT,10610906,20725130,0.5119826028
2682,2011-12-15,MSFT,4792898,11726201,0.4087340819
2683,2011-12-14,MSFT,6415681,12393689,0.5176570914
2684,2011-12-13,MSFT,6823254,13179831,0.5177042103
2685,2011-12-12,MSFT,3871447,9036279,0.4284337613
2686,2011-12-09,MSFT,4324868,17121129,0.2526041361
2687,2011-12-08,MSFT,7533037,17103775,0.4404312498
2688,2011-12-07,MSFT,6784903,18363225,0.3694831926
2689,2011-12-06,MSFT,4561992,15830515,0.2881771061
2690,2011-12-05,MSFT,4911605,17509753,0.2805068124
2691,2011-12-02,MSFT,6411325,20816987,0.3079852526
2692,2011-12-01,MSFT,4320972,12205946,0.3540054986
2693,2011-11-30,MSFT,5711841,21667153,0.2636175136
2694,2011-11-29,MSFT,4129295,10693618,0.3861457366
2695,2011-11-28,MSFT,4397203,11169973,0.3936628137
2696,2011-11-25,MSFT,3058196,5766666,0.5303230671
2697,2011-11-23,MSFT,7156533,12467107,0.5740331739
2698,2011-11-22,MSFT,7091824,14869764,0.4769291564
2699,2011-11-21,MSFT,7076881,17461935,0.4052747304
2700,2011-11-18,MSFT,4674505,12985077,0.3599905492
2701,2011-11-17,MSFT,7455841,19686982,0.3787193487
2702,2011-11-16,MSFT,5478691,13513520,0.4054229394
2703,2011-11-15,MSFT,3966081,10976889,0.3613119346
2704,2011-11-14,MSFT,3610242,8461613,0.4266612051
2705,2011-11-11,MSFT,3481852,10301857,0.3379829481
2706,2011-11-10,MSFT,3466370,7600995,0.4560416103
2707,2011-11-09,MSFT,7871771,14722892,0.534662008
2708,2011-11-08,MSFT,4735738,12310003,0.3847064863
2709,2011-11-07,MSFT,3452239,9918773,0.348051014
2710,2011-11-04,MSFT,2752145,8269957,0.3327883083
2711,2011-11-03,MSFT,4939361,14785349,0.3340713161
2712,2011-11-02,MSFT,4581247,12431209,0.3685278721
2713,2011-11-01,MSFT,5240158,11660836,0.4493809878
2714,2011-10-31,MSFT,3343068,9915267,0.3371636891
2715,2011-10-28,MSFT,4274808,16043104,0.2664576631
2716,2011-10-27,MSFT,7501174,20189853,0.3715318779
2717,2011-10-26,MSFT,5923483,15291996,0.3873583932
2718,2011-10-25,MSFT,6932674,14400198,0.4814290748
2719,2011-10-24,MSFT,5412179,18336701,0.2951555462
2720,2011-10-21,MSFT,7181844,16213960,0.442942008
2721,2011-10-20,MSFT,8568173,18619871,0.460162855
2722,2011-10-19,MSFT,4214562,9860570,0.4274156565
2723,2011-10-18,MSFT,4419858,11076141,0.3990431324
2724,2011-10-17,MSFT,3591738,9856781,0.3643925943
2725,2011-10-14,MSFT,5148792,14173032,0.3632809127
2726,2011-10-13,MSFT,4054553,8501537,0.4769199969
2727,2011-10-12,MSFT,4253277,11589016,0.3670093302
2728,2011-10-11,MSFT,3069050,7517967,0.408228714
2729,2011-10-10,MSFT,3453793,9071062,0.3807484725
2730,2011-10-07,MSFT,5088048,10514920,0.4838884176
2731,2011-10-06,MSFT,7844003,15461827,0.5073141098
2732,2011-10-05,MSFT,10727599,19664092,0.5455425554
2733,2011-10-04,MSFT,12512803,20642039,0.6061805716
2734,2011-10-03,MSFT,7358634,13596356,0.5412210448
2735,2011-09-30,MSFT,4052416,9268960,0.4372028793
2736,2011-09-29,MSFT,7118476,14967648,0.4755908209
2737,2011-09-28,MSFT,6146961,15064976,0.4080299232
2738,2011-09-27,MSFT,4831231,12599026,0.3834606739
2739,2011-09-26,MSFT,3656278,9643281,0.3791529045
2740,2011-09-23,MSFT,6224886,15229039,0.4087510709
2741,2011-09-22,MSFT,8734254,19820407,0.4406697602
2742,2011-09-21,MSFT,6283568,16203987,0.3877791311
2743,2011-09-20,MSFT,6092562,13344934,0.4565449331
2744,2011-09-19,MSFT,4681007,11669289,0.4011390068
2745,2011-09-16,MSFT,4917138,14265955,0.3446763992
2746,2011-09-15,MSFT,3707194,12796534,0.2897029774
2747,2011-09-14,MSFT,5304837,16217616,0.3271033794
2748,2011-09-13,MSFT,4095725,9660353,0.4239726022
2749,2011-09-12,MSFT,4478656,15370626,0.2913775926
2750,2011-09-09,MSFT,6681031,13257874,0.5039292876
2751,2011-09-08,MSFT,6118219,17603233,0.3475622347
2752,2011-09-07,MSFT,4218961,10047831,0.419887735
2753,2011-09-06,MSFT,5588156,11550848,0.4837875107
2754,2011-09-02,MSFT,5806652,11002890,0.5277388032
2755,2011-09-01,MSFT,5580022,15174437,0.367725142
2756,2011-08-31,MSFT,7405764,14492157,0.5110187531
2757,2011-08-30,MSFT,7045417,14091289,0.4999838553
2758,2011-08-29,MSFT,4374060,8917833,0.4904846278
2759,2011-08-26,MSFT,5193639,11347020,0.4577095132
2760,2011-08-25,MSFT,4439926,8619458,0.5151050101
2761,2011-08-24,MSFT,3732709,8812309,0.4235789962
2762,2011-08-23,MSFT,4923167,12715288,0.3871848597
2763,2011-08-22,MSFT,4977559,11519925,0.4320825873
2764,2011-08-19,MSFT,7457399,17747049,0.4202050155
2765,2011-08-18,MSFT,13005633,24296354,0.5352915503
2766,2011-08-17,MSFT,4414520,10107460,0.4367585922
2767,2011-08-16,MSFT,6227307,11067985,0.5626414383
2768,2011-08-15,MSFT,8610375,16134870,0.5336501007
2769,2011-08-12,MSFT,5946330,14064779,0.4227816164
2770,2011-08-11,MSFT,8539397,15825169,0.5396085817
2771,2011-08-10,MSFT,13650535,23023776,0.5928886296
2772,2011-08-09,MSFT,12136801,24968042,0.4860934229
2773,2011-08-08,MSFT,10141090,30667231,0.3306816321
2774,2011-08-05,MSFT,8103103,20308976,0.3989912145
2775,2011-08-04,MSFT,10559135,21225929,0.4974639744
2776,2011-08-03,MSFT,7019997,14530171,0.4831324421
2777,2011-08-02,MSFT,5930589,13398372,0.4426350455
2778,2011-08-01,MSFT,8778094,15936551,0.550815167
